Card Title,URL,Price,Key
2015 Upper Deck Young Guns Connor McDavid #201 PSA 10,https://www.ebay.com/itm/2015-Upper-Deck-Young-Guns-Connor-McDavid-201-PSA-10/164622339863?hash=item2654418f17:g:MyQAAOSwY2Zf8TYR,"$1,900.00",McDavid_PSA_10
(one) 2015-16 Upper Deck Series 1 Retail Pack McDavid Young Guns PSA 10 ?,https://www.ebay.com/itm/one-2015-16-Upper-Deck-Series-1-Retail-Pack-McDavid-Young-Guns-PSA-10/383886275582?hash=item596167b3fe:g:0nQAAOSwwlNfpYvs,$15.68,McDavid_PSA_10
2015/16 Upper Deck Hobby Tin Box (12 Packs) Connor McDavid Young Guns PSA 10?,https://www.ebay.com/itm/2015-16-Upper-Deck-Hobby-Tin-Box-12-Packs-Connor-McDavid-Young-Guns-PSA-10/193701034907?hash=item2d197b3b9b:g:LRAAAOSwYzBffjus,$199.86,McDavid_PSA_10
🔥🔥2015 Upper Deck Connor McDavid Young Guns Canvas #C211 PSA 10🔥🔥,https://www.ebay.com/itm/2015-Upper-Deck-Connor-McDavid-Young-Guns-Canvas-C211-PSA-10/284085053814?hash=item4224c9e976:g:FboAAOSwZq9ftHAH,"$1,050.00",McDavid_PSA_10
Connor McDavid Young Guns PSA 10,https://www.ebay.com/itm/Connor-McDavid-Young-Guns-PSA-10/224302884101?hash=item34397e6505:g:crcAAOSwpxNf8Ve0,"$1,802.65",McDavid_PSA_10
1 (one) 2015-16 Upper Deck Series 1 Retail Pack McDavid Young Guns PSA 10 ?,https://www.ebay.com/itm/1-one-2015-16-Upper-Deck-Series-1-Retail-Pack-McDavid-Young-Guns-PSA-10/383880769759?hash=item596113b0df:g:0nQAAOSwwlNfpYvs,$15.68,McDavid_PSA_10
Connor McDavid 2015-16 Upper Deck Young Guns Rookie Card PSA 10 GEM MINT,https://www.ebay.com/itm/Connor-McDavid-2015-16-Upper-Deck-Young-Guns-Rookie-Card-PSA-10-GEM-MINT/184390249536?hash=item2aee83ec40:g:aCYAAOSwnXde8YIE,"$2,508.03",McDavid_PSA_10
2015 Upper Deck Young Guns Connor McDavid Rookie PSA 10 GEM MT,https://www.ebay.com/itm/2015-Upper-Deck-Young-Guns-Connor-McDavid-Rookie-PSA-10-GEM-MT/224302405352?hash=item34397716e8:g:PU0AAOSwSG5f8MOW,"$1,763.46",McDavid_PSA_10
15-16 UPPER DECK CONNOR MCDAVID YOUNG GUNS PSA 10 ROOKIE HOT,https://www.ebay.com/itm/15-16-UPPER-DECK-CONNOR-MCDAVID-YOUNG-GUNS-PSA-10-ROOKIE-HOT/363165593682?hash=item548e5b3052:g:VAIAAOSwSx1fEent,"$2,351.28",McDavid_PSA_10
2015-16 Upper Deck Young Guns Connor McDavid #201 Rookie Card RC PSA 10,https://www.ebay.com/itm/2015-16-Upper-Deck-Young-Guns-Connor-McDavid-201-Rookie-Card-RC-PSA-10/233840286685?hash=item3671f79bdd:g:VoQAAOSwfmFf6~0K,"$1,929.00",McDavid_PSA_10
