Card Title,URL,Price,Player,Grade
2018 Topps Update Ronald Acuna Jr. #US250 Rookie RC - PSA 10 GEM MINT,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-US250-Rookie-RC-PSA-10-GEM-MINT/143679568114?hash=item2173f838f2:g:p~QAAOSwmTxfMZT2,$239.99,Acuna,10
Ronald Acuna Jr. 2018 Topps Update Rookie Card RC #US250 PSA 10 Gem Mint Braves,https://www.ebay.com/itm/Ronald-Acuna-Jr-2018-Topps-Update-Rookie-Card-RC-US250-PSA-10-Gem-Mint-Braves/373423706785?hash=item56f1c992a1:g:ZcQAAOSwEzVf-n6z,$240.00,Acuna,10
RONALD ACUNA JR 2018 TOPPS UPDATE #250 RC ROOKIE BRAVES PSA 10 GEM MINT $800+,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-TOPPS-UPDATE-250-RC-ROOKIE-BRAVES-PSA-10-GEM-MINT-800/353339995436?hash=item5244b4752c:g:ixQAAOSwy~Jf8SWI,$217.50,Acuna,10
🔥(3)2018 Topps Update Ronald Acuna Jr. At-Bat In Blue Jersey RC #US250 PSA 10,https://www.ebay.com/itm/3-2018-Topps-Update-Ronald-Acuna-Jr-At-Bat-In-Blue-Jersey-RC-US250-PSA-10/383890125422?hash=item5961a2726e:g:vMgAAOSwxB5f9NzQ,$750.00,Acuna,10
2018 Topps Update RONALD ACUNA JR #US250 RC ROOKIE PSA 10 GEM MINT Braves,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-RC-ROOKIE-PSA-10-GEM-MINT-Braves/203242980358?hash=item2f5239c406:g:vJMAAOSwGKJf7lyJ,$209.99,Acuna,10
Ronald Acuna Jr. 2018 Topps Update Rookie Card RC #US250 PSA 10 Gem Mint Braves,https://www.ebay.com/itm/Ronald-Acuna-Jr-2018-Topps-Update-Rookie-Card-RC-US250-PSA-10-Gem-Mint-Braves/224310015254?hash=item3439eb3516:g:-csAAOSw8thf-TWE,$218.95,Acuna,10
2018 Topps Update Ronald Acuna Jr. RC At Bat in Blue Jersey #US250 PSA 10⚾️🔥🔥,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-RC-At-Bat-in-Blue-Jersey-US250-PSA-10/303840585905?hash=item46be4f68b1:g:JtIAAOSwkSNf-O2f,$229.99,Acuna,10
Ronald Acuna Jr. 2018 Topps Update Rookie Card RC #US250 PSA 10 Gem Mint Braves,https://www.ebay.com/itm/Ronald-Acuna-Jr-2018-Topps-Update-Rookie-Card-RC-US250-PSA-10-Gem-Mint-Braves/143912535573?hash=item2181db0615:g:DL0AAOSwUrJf-JJt,$220.00,Acuna,10
2018 Topps Update #US250 Ronald Acuna Jr. Braves RC PSA 10 GEM MINT,https://www.ebay.com/itm/2018-Topps-Update-US250-Ronald-Acuna-Jr-Braves-RC-PSA-10-GEM-MINT/313374842594?hash=item48f6989ee2:g:uv0AAOSwtD5f-Qgv,$219.99,Acuna,10
2018 Topps Update Ronald Acuna Jr. Rookie Rc #US250 PSA 10 - POP 10895 - QTY,https://www.ebay.com/itm/2018-Topps-Update-Ronald-Acuna-Jr-Rookie-Rc-US250-PSA-10-POP-10895-QTY/193372183845?hash=item2d05e15d25:g:NykAAOSwfVdc3b96,$289.99,Acuna,10
2018 Topps Update At Bat Rainbow Foil Ronald Acuna Jr. ROOKIE RC #US250 PSA 10,https://www.ebay.com/itm/2018-Topps-Update-At-Bat-Rainbow-Foil-Ronald-Acuna-Jr-ROOKIE-RC-US250-PSA-10/193834270814?hash=item2d216c405e:g:vsYAAOSwPG9f8j-h,"$1,000.00",Acuna,10
2018 Topps Update RONALD ACUNA JR. #US250 Rainbow Foil RC - PSA 10!,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-Rainbow-Foil-RC-PSA-10/303708462189?hash=item46b66f5c6d:g:V7gAAOSwXO5fcpEj,$949.00,Acuna,10
2018 Topps Update RONALD ACUNA JR #US250 RC ROOKIE PSA 10 GEM MINT Braves,https://www.ebay.com/itm/2018-Topps-Update-RONALD-ACUNA-JR-US250-RC-ROOKIE-PSA-10-GEM-MINT-Braves/203234869326?hash=item2f51be004e:g:vJMAAOSwGKJf7lyJ,$219.99,Acuna,10
RONALD ACUNA JR. 2018 TOPPS UPDATE #US250 RC ROOKIE CARD PSA 10 GEM MINT INVEST,https://www.ebay.com/itm/RONALD-ACUNA-JR-2018-TOPPS-UPDATE-US250-RC-ROOKIE-CARD-PSA-10-GEM-MINT-INVEST/174514238080?hash=item28a1dbf280:g:E6kAAOSw30JfVYw4,$290.50,Acuna,10
2018 Topps Update #US250 Ronald Acuna Jr Bat-Up ROOKIE CARD PSA 10 GEM-MT RC,https://www.ebay.com/itm/2018-Topps-Update-US250-Ronald-Acuna-Jr-Bat-Up-ROOKIE-CARD-PSA-10-GEM-MT-RC/233769023959?hash=item366db839d7:g:rZgAAOSw8WVfosPU,$225.00,Acuna,10
